ID_renamed,Act Lic,AirQualityIndex,Airports,Bike Score,Crime Rate,Cum Op St-Ups,Excl Lic/Opt.,Female Population,For. Pat App Fld,Foreign-born,Inv Dis Rec,Iss US Pat,Lic $1mm+,Lic Gen Inc,Lic Gen Run Roy,Lic Iss,Lic w Equ,Male Population,Median Age,NEWCOMPSUPP,New Pat App Fld,New Prod,Non-Excl Lic/Opt,Number of Veterans,Opt Iss,Pro Pat App Fld,St-Ups Cld,St-Ups Formed,St-Ups in Home St,St-Ups w Equ,Tot Discl Lic,Tot Lic Lg Co,Tot Lic Sm Co,Tot Lic St-Ups,Tot Lic/Opt Exe,Tot Pat App Fld,Total Population,Transit Score,Util Pat App Fld,[ID],City,Fed Res Exp,Gross Lic Inc,INSTITUTION,INSTTYPE,Ind Res Exp,Leg Fees,Lic FTEs,Lic Inc Equ,Lic Inc Other,Lic Inc Pd Oth,Lic Inc Run Roy,MEDSCHL,Oth FTEs,Reimb Leg Fee,STATE,Tot Res Exp
96017,2.8333333333333335,45,3,72,50.91,0,0.5,1400541,0.5,573463,8.166666666666666,1.5,1,3.5,3,0.5,0,1320015,34.2,0,7.666666666666667,0,0,72042,0,5.833333333333333,0,0,0,0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,6.833333333333333,2720556,65,1.5,96017,Chicago,28199703,1917586,Loyola University of Chicago,5U,2893342,119395,0,0,0,0,1917586,Yes,0.4,33280,IL,48664759
96020,5,38,1,47,63.62,1,5,117476,14,16702,20,12,0,3,0,5,3,128917,30.2,0,42,2,0,29445,1,16,2,2,1,2,15,0,4,2,6,42,246393,36,12,96020,Norfolk,39900000,18500,Old Dominion University,5U,2000000,492313,2,0,18500,0,0,No,0,51156,VA,46000000
96031,19.333333333333332,38,1,32,58.57,6.666666666666667,3.8333333333333335,153093,0.8333333333333334,26667,18.833333333333332,1,0,6.833333333333333,5.5,4.666666666666667,0.16666666666666666,132251,35.5,0,7.666666666666667,1.4,0.8333333333333334,14011,0.6666666666666666,5,2,1,1,0.5,5.666666666666667,1.6666666666666667,2.1666666666666665,1.5,5.333333333333333,9.666666666666666,285344,,1.8333333333333333,96031,Greensboro,25349675,84517,University of North Carolina at Greensboro,5U,183708,75156,2,0,0,0,84517,No,1,1702,NC,31276828
96044,22,42,1,58,63.46,1,1,313839,0,58321,6,,0,22,17.5,2.5,0,286315,31.6,0,7,1.5,1.5,20615,0,5,0,0,0,0,2.5,1.5,0.5,0,2.5,3,600154,49,3,96044,Milwaukee,6000000,672192,Blood Center of Wisconsin,4HRI,770000, ,0, , , , ,No,1.15, ,WI,7700000
96045,5.333333333333333,41,3,92,57.97,0,0,352523,0,95117,2,2,0,1,1,0,0,319705,33.8,0,2,,0,25963,0.3333333333333333,1.3333333333333333,0,0,0,0,3,0,0,0.5,0.3333333333333333,2,672228,100,0.6666666666666666,96045,Washington,18750242,119958,The Catholic University of America,5U,60000,138568,0.2,0,0,0,119958,No,0,0,DC,20795740
97017,6.333333333333333,39,1,58,25.31,0,1.3333333333333333,,11,,6.333333333333333,0.6666666666666666,0,4.333333333333333,3,3.6666666666666665,0,,,0,14.333333333333334,0.5,2.3333333333333335,,0.3333333333333333,3.3333333333333335,0,0,0,0,3,4,0,0,4,6.333333333333333,,,2,97017,Ithaca,6728000,59515,Boyce Thompson Institution for Plant Research,4HRI,353466,99601,1,0,59515,0,0,No,0.5,15032,NY,11870000
98001,16,40,1,66,33.1,10,2.5,126360,3,30090,39.5,5,0,11,6.5,3.5,0,122596,30.7,3.5,13,3,1,9707,4,5,0.5,1,1,0,7.5,0.5,6,1,7.5,10,248956,35,5,98001,Madison,8000000,141386,WiSys Technology Foundation,5U,0,216533,1,0,122817,0,18569,No,4,64816,WI,12800000
99018,546.1666666666666,40,1,66,33.1,65.16666666666667,10.666666666666666,126360,0,30090,379.3333333333333,154.33333333333334,5.833333333333333,295.3333333333333,246.83333333333334,49.5,1.1666666666666667,122596,30.7,217.2,132.16666666666666,66.66666666666667,38.833333333333336,9707,14.666666666666666,66,2,6,3.1666666666666665,1.3333333333333333,206,18,34.333333333333336,11.833333333333334,64.16666666666667,245.5,248956,35,66.16666666666667,99018,Madison,533286000,39970000,UW-Madison/WARF,5U,23708000,8538786,18,0,5290000,150000,34680000,Yes,43,1426330,WI,1069077000
99020,3.8,27,1,47,64.85,0,1,,0,,2,0,0,0.6,0.6,1,0,,,0,0.4,0.5,0,,0,0,0,0,0,0,0.6,0.2,0.8,0,1,0.4,,,0.4,99020,Pensacola,11568423,808,University of West Florida,5U,17,12175,0.05,0,0,0,808,No,0.5,0,FL,30666117
100083,286.8333333333333,45,1,41,81.14,0,2.6666666666666665,343523,0,43318,39.5,7.333333333333333,1.5,149.5,98.83333333333333,16,0,312237,34.1,0,12.5,1,13.333333333333334,31189,0.6666666666666666,11.666666666666666,0,0,0,0,13.333333333333334,6.5,10.166666666666666,0,16.666666666666668,26.833333333333332,655760,22,0.8333333333333334,100083,Memphis,74573888,6596346,St. Jude Children's Research Hospital,4HRI,2795539,1379722,3,0,1820960,9159,4775386,No,3,341775,TN,339670870
100267,284.1666666666667,41,1,55,37.79,,17.833333333333332,154695,0.16666666666666666,28187,271.1666666666667,51.666666666666664,0.16666666666666666,169.33333333333334,58.5,111.33333333333333,3.5,149690,32.9,,88,8.166666666666666,93.5,17728,11.666666666666666,87.33333333333333,,7.166666666666667,4.5,0.8,147.16666666666666,66.16666666666667,45.833333333333336,11,123,239.16666666666666,304385,55,0.5,100267,Pittsburgh,514541000,4555221,University of Pittsburgh,5U,10182000,4492884,7,0,3186110,128706,1369111,Yes,11,2175879,PA,713892000
109486,378.6666666666667,42,1,50,27.97,19,7.666666666666667,40873,0.16666666666666666,6313,37,11.833333333333334,0,253,260,34.833333333333336,1.6666666666666667,41959,27.100000000000005,0.3333333333333333,21,0.75,27.166666666666668,4744,4.666666666666667,13.833333333333334,1.5,2,1.8333333333333333,1.1666666666666667,18.333333333333332,9.166666666666666,27.5,2.8333333333333335,39.5,40.666666666666664,82832,,5.333333333333333,109486,Fayetteville,34290738,1154779,University of Arkansas Fayetteville,5U,11097000,804780,5,0,7500,76,1147279,No,1,636325,AR,133660341
2000007,1.25,41,1,55,37.79,2.4,1,154695,0,28187,5.2,6.4,0,0.2,0,1,0.25,149690,32.9,1.75,4.4,0,0,17728,0.2,4.4,0,1.5,1,0.25,2.4,0,0,1,1,4.4,304385,55,0,2000007,Pittsburgh,5004000,2500,Duquesne University,5U,574000, , ,0,2500,0,0,No, , ,PA,16159000
2000008,4,34,3,64,54.37,0,0.3333333333333333,225149,0,260789,19.666666666666668,1.6666666666666667,0,3.3333333333333335,2,0.3333333333333333,0,215840,40.4,0,9,0,0,7233,0,9,0,0,0,0,0.6666666666666666,0,0.3333333333333333,0,0.3333333333333333,12,440989,57,0,2000008,Miami,69471684,62035,Florida International University,5U,2404359,105034,0.5,0,50000,0,12035,Yes,2.5,0,FL,84199120
20000011,2,73,3,59,30.51,1,0,2012898,,1485425,5,,0,3,1,0,0,1958998,35,1,,,0,85417,0,,1,0,0,0,0,0,0,0,0,2,3971896,53,,20000011,Los Angeles,1400000,100000,Keck Graduate Institution of Applied Life Sciences,4HRI,100000,15000,0,0,0,0,100000,No,0,0,CA,1500000
20000016,25.333333333333332,45,3,72,50.91,8,1.6666666666666667,1400541,0,573463,24.666666666666668,5,0.6666666666666666,8,3.6666666666666665,2.3333333333333335,0,1320015,34.2,2,8,1,0.6666666666666666,72042,0.3333333333333333,8,0,0,0,0.6666666666666666,2.6666666666666665,2,0.3333333333333333,0.3333333333333333,2.6666666666666665,10.666666666666666,2720556,65,0,20000016,Chicago,57391845,5510591,Rush University Medical Center,4HRI,17336909,346081,2,0,303064,58250,5207527,Yes,1,59068,IL,82895088
20000253,1.2,28,1,74,25.5,1.5,0.2,,6.25,,6.6,0.5,0,1.4,1.2,0.2,0,,,6.666666666666667,9.6,0.3333333333333333,0,,0,4.25,0,0.75,0.75,0,1,0,0.2,0,0.2,5.2,,,0.5,20000253,Vermillion, ,27404,University of South Dakota,5U, ,152880,0,0,25000,0,2404,Yes,1,39175,SD,25403032
20070261,19.833333333333332,35,1,37,47.41,4,2.3333333333333335,51045,17,4706,40.833333333333336,5.833333333333333,0,3.5,2.1666666666666665,3,0.6,47293,29.100000000000005,0,44,0,0.6666666666666666,3647,1,17.166666666666668,0.3333333333333333,1.1666666666666667,1.1666666666666667,0.5,4.833333333333333,0.5,1.8333333333333333,1.6666666666666667,4,31.5,98338,,9.833333333333334,20070261,Tuscaloosa,28988000,79171,University of Alabama,5U,2252000,532019,0.25,0,75000,1773,4171,No,3,80686,AL,58234000
20100270,175.5,26,1,55,14.160000000000002,1,0.3333333333333333,,3.3333333333333335,,10.166666666666666,3.8333333333333335,0,148.66666666666666,4.8,47.333333333333336,0,,,0,11.166666666666666,1.5,47,,0.16666666666666666,5.333333333333333,0,0.2,0.3333333333333333,0.6666666666666666,8.333333333333334,35.666666666666664,11.333333333333334,0.5,47.5,10.666666666666666,,,2,20100270,Bar Harbor,55437513,2494773,The Jackson Laboratory,4HRI,0,431362,1.25,0,2439051,32250,55722,No,3,9175,ME,72815396
20100272,3.5,35,3,69,42.39,3.5,1.5,347320,8.5,190123,17.5,6,0,5,0.5,2,1,322149,31.8,0,21,0,0.5,18350,1,10,0.5,1,0,0.5,6.5,0.5,0.5,2,3,17,669469,72,2.5,20100272,Boston,31953038,41316,Boston College,5U,1967921,310273,1,0,41316,0,0,No,0.6,114312,MA,42075693
20100276,9.666666666666666,45,1,41,81.14,1.5,1.6666666666666667,343523,4.5,43318,14.5,3.25,0,3,1.5,2,0.3333333333333333,312237,34.1,0,17.25,1,0.3333333333333333,31189,0,6,0,0.5,0.75,0.5,2.3333333333333335,0,1.3333333333333333,0.6666666666666666,2,14.25,655760,22,6.75,20100276,Memphis, ,22132,University of Memphis,5U, ,158806,1,0,12500,0,9632,No,1,0,TN, 
20100281,1128.3333333333333,,,,,167.83333333333334,56.333333333333336,,17,,788.8333333333334,181.16666666666666,9.5,493.5,266.1666666666667,135,17.333333333333332,,,26,371.1666666666667,19.166666666666668,78.66666666666667,,36.5,315.8333333333333,8.5,25,22,14.333333333333334,272.3333333333333,60.833333333333336,76.83333333333333,37.666666666666664,171.5,680.3333333333334,,,38.5,20100281,,1140353230,57746934,University of Texas System,5U,272384129,10549414,52.4,807466,24427645,1180289,32511823,Yes,48.9,4997645,TX,2666087913
20100282,29.166666666666668,38,1,58,14.94,4,5.5,,1,,45.833333333333336,1.4,0.6666666666666666,13.333333333333334,14.333333333333334,7,0,,,0.8333333333333334,13.666666666666666,1,1.5,,0.3333333333333333,7.5,0,0.16666666666666666,0.16666666666666666,0,8.5,3.3333333333333335,0.5,3.3333333333333335,7.333333333333333,12.833333333333334,,,5.166666666666667,20100282,Brookings,28670132,2051150,South Dakota State University,5U,1175246,104351, ,0,250000,0,1801150,No, ,16662,SD,58372618
20100285,1,23,1,56,55.04,0,1,,0,,24,0,0,1,0,1,0,,,,3,1,0,,0,3,0,0,0,0,0,0,1,0,1,,,24,0,20100285,Fairbanks,75064800,25000,University of Alaska,5U,5296200,11335,0,0,25000,0,0,No,2,20905,AK,105500000
20100289,104.5,41,1,59,30.29,21,8,138802,8,22958,111.5,13,0.5,55.5,39,27,2,138544,32.3,0,58,2,19,14694,6,36.5,1,5,5,2,54,5.5,18.5,9,33,50,277346,24,13.5,20100289,Lincoln,105724032,15357651,NUtech Ventures,5U,9283642,686620,7,0,776980,8893,14580671,No,4,78035,NE,235296167
20120291,2,35,3,96,31.49,1,0,54981,3,27757,10,2,0,1,0,0,0,55421,31.5,0,10,,0,2495,2,5,0,0,0,0,2,1,0,1,2,11,110402,70,2,20120291,Cambridge,12607341,35000,The Forsyth Institute,4HRI,4353080,228222,1,0,35000,0,0,No,1,0,MA,16960421
20120292,2.25,25,1,52,64.46,1.75,1.25,145750,0,33258,10,2,0,1,1,1.75,1.25,152945,32.2,0,5.75,1.6666666666666667,0.5,27492,0,5.75,0,0.75,1,1.6666666666666667,1.25,0,0.5,1.25,1.75,8.5,298695,22,0.75,20120292,Anchorage,8114894,0,University of Alaska Anchorage,5U,1890770,112753,1,0,0,0,0,No,1,0,AK,12799517
20120293,0,46,3,49,34.25,0,0,44409,0,27979,6,0,0,0,0,0,0,41932,38.5,0,2,0,0,2603,0,1.75,0,0,0,0,0,0,0,0,0,2,86341,56,0.25,20120293,Hackensack,1445074,0,Hackensack University Medical Center,4HRI,6726513,107747,1,0,0,0,0,No,0,0,NJ,9707373
20120295,0,40,1,60,42.82,0,0,36022,0,2771,0,0,0,0,0,0,0,35002,34.7,0,0,0,0,4733,0,0,0,0,0,0,0,0,0,0,0,0,71024,34,0,20120295,Missoula,6000000, ,Salish Kootenai College,5U,0, ,0, , , , ,No,0, ,MT,6000000
20140297,0,37,1,57,24.77,0,0,,0,,4,2,0,0,0,0,0,,,1,2,,0,,0,2,0,0,0,0,0,0,0,0,0,4,,38,0,20140297,Charlottesville,11000000,0,National Radio Astronomy Observatory,7NL,0,40000,1,0,0,0,0,No,0.5,0,VA,11000000
20140301,,38,1,47,47.44,,,63643,,5396,11,0,,,,2.5,,64018,31.7,,7,,,5206,0,,,0,,,,,,,2.5,8,127661,,,20140301,Lafayette,15800000,56600,University of Louisiana at Lafayette,5U,14500000, ,1.5, , , , ,No, , ,LA,77300000
20140302,2,42,1,83,57.66,7,1,318671,1,86041,9,8,0,7,2,1,0,313516,36.7,3,5,,0,29940,1,4,0,2,1,3,1,0,0,2,2,10,632187,49,0,20140302,Portland,558000,749000,Providence Health & Services ? Oregon,4HRI,1507000,28000,1,0,77000,0,672000,No,0,0,OR,8000000
20140304,,68,3,66,20.08,,,46595,,13959,125,,,,,15,,41522,36.7,,146,0,,3063,14,,,5,,,,,,,29,,88117,,,20140304,Livermore, ,9903952,Lawrence Livermore National Laboratory,7NL, , , ,0,576818,22756,9327134,No, , ,CA,1530700000
20140306,5,,,,,0,0,,9,,17,2,0,0,0,0,0,,,0,38,0,0,,0,20,0,0,0,0,0,0,0,0,0,29,,,7,20140306,,75000000,0,Children's National Health System,4HRI,0,223000,1,0,0,0,0,No,1,0,DC,75000000
20160308,10,37,1,48,58.95,2,2,,0,,4,1,,6,,2,0,,,,3,2,0,,0,3,0,0,0,,,,2,,2,,,,0,20160308,Hattiesburgh,25005000,194599,The University of Southern Mississippi,5U,2862000,13898,1,0,156457,0,38142,No,1,0,MS,51840000
20160309,8,43,1,44,56.21,4,2,197601,3,40270,41,2,0,1,0,5,0,192354,34.6,5,24,1,3,23978,3,11,0,2,2,1,41,1,5,2,8,24,389955,20,10,20160309,Wichita,7728000,5000,Wichita State University,5U,31257000,96688,3,0,5000,0,0,No,2,7778,KS,59940000
20160310,65.16666666666667,42,3,67,57.59,9,2.6666666666666665,826172,0,205339,62,8.166666666666666,0.3333333333333333,26.666666666666668,15.833333333333334,6.833333333333333,0.8333333333333334,741270,34.1,5.8,19.833333333333332,1,4.166666666666667,61995,3.1666666666666665,19.833333333333332,0.5,2.5,2.1666666666666665,1.3333333333333333,9.666666666666666,2.1666666666666665,4.5,3.3333333333333335,10,41.5,1567442,67,0,20160310,Philadelphia,137065578,1262985,Temple University,5U,11382725,807582,5,0,658455,29,604530,Yes,6,71322,PA,248133518
